,appId,content,sentiment,content_cleaned
133699,com.spotify.music,On tää iha hyvä tai ei voi ainakaa valittaa 😊,neutral,on tää iha hyvä tai ei voi ainakaa valittaa 
86670,com.codigames.idle.theme.park.tycoon,Muuten hyvä mutta voiks tehä napin mitä painamal sais rahaa ja sit sitä vois päivittää?,neutral,muuten hyvä mutta voiks tehä napin mitä painamal sais rahaa ja sit sitä vois päivittää 
9443,com.yle.webtv,Kuva tulee nätisti ja on hyvälaatuinen.,neutral,kuva tulee nätisti ja on hyvälaatuinen 
18806,com.nordea.mobiletoken,Hyvä.,neutral,hyvä 
34787,fi.nordea.mobilebank,Erittäin helppokäyttöinen.,neutral,erittäin helppokäyttöinen 
108476,air.fi.yle.pikkukakkonen,Ihan ok vaikka oonki 10 😎😎😎😎😎😎😎😎😎😎,neutral,ihan ok vaikka oonki 10 
105331,com.nordnet,Selkeä ulkoasu,neutral,selkeä ulkoasu
58410,com.sonera.selfservice,"Tarkemmin voisi näyttää ne minne lähetetty txt ja monta niitä on lähetetty, rajattomassa lukee vaan että ""rajaton""",neutral,tarkemmin voisi näyttää ne minne lähetetty txt ja monta niitä on lähetetty rajattomassa lukee vaan että rajaton 
27023,com.nordea.mep.npay,toimiva konsepti.,neutral,toimiva konsepti 
48374,com.thirdpresence.ruutu,Helppo käyttää ja selkeä käyttöliittymä. Toimii kuten pitääkin.,neutral,helppo käyttää ja selkeä käyttöliittymä toimii kuten pitääkin 
130896,com.spotify.music,Jos ois premium nii 5/5,neutral,jos ois premium nii 5 5
15328,com.fsecure.ms.safe,Olen enemmän kuin tyytyväinen very SAFE,neutral,olen enemmän kuin tyytyväinen very safe
111990,fi.mtv.mtvuutiset,hyvä,neutral,hyvä
146439,com.swampsend.maastokartat,"Näppärä ja monipuolinen käyttää, sovelluksesta on paljon hyötyä ja iloa",neutral,näppärä ja monipuolinen käyttää sovelluksesta on paljon hyötyä ja iloa
70222,com.myklarnamobile,"Ei mitään ongelmia. Hyvin toimii. Myös pikaviestintään vastataa nopeasiti. Jos on ollut ongelmia, niin chatinkin kautta ongelmat ovat ratkenneet. Sormenjälki tunnisteella tunnistaituminen on todella nopeaa. Hyvä.",neutral,ei mitään ongelmia hyvin toimii myös pikaviestintään vastataa nopeasiti jos on ollut ongelmia niin chatinkin kautta ongelmat ovat ratkenneet sormenjälki tunnisteella tunnistaituminen on todella nopeaa hyvä 
41837,fi.nordea.mobilebank,"Hyvä sovellus peruskäyttöön. Jos tilinauha tulee verkkopankkiin niin sovelluksella ei voi sitä tarkistaa, vaan täytyy käydä selaimella katsomassa.",neutral,hyvä sovellus peruskäyttöön jos tilinauha tulee verkkopankkiin niin sovelluksella ei voi sitä tarkistaa vaan täytyy käydä selaimella katsomassa 
31907,fi.nordea.mobilebank,Helppo ja selkeä,neutral,helppo ja selkeä
42974,fi.nordea.mobilebank,Uusi ulkoasu on surkea,neutral,uusi ulkoasu on surkea
12958,com.yle.webtv,"Tosi kätevä sovellus, muuten olisi 5 tähteä mutta kun välillä ei toimi.",neutral,tosi kätevä sovellus muuten olisi 5 tähteä mutta kun välillä ei toimi 
127633,com.spotify.music,Kaatuu välillä,neutral,kaatuu välillä
68878,com.yle.lastenareena,Vaikka oonki 9v.Tykkään kattoo ne ohjelmat mitä en nää ku meen koulu taksiin mut mulla ei pätki yhtään joten kannattaa ladata,neutral,vaikka oonki 9v tykkään kattoo ne ohjelmat mitä en nää ku meen koulu taksiin mut mulla ei pätki yhtään joten kannattaa ladata
122710,com.spotify.music,Paska olla ilman preriumia koska pers auki mutta iha mukava sovellushan tämä,neutral,paska olla ilman preriumia koska pers auki mutta iha mukava sovellushan tämä
22322,com.nordea.mobiletoken,"Kunhan totun, luulen että hyvä.",neutral,kunhan totun luulen että hyvä 
44667,fi.nordea.mobilebank,Verraton,neutral,verraton
89356,fi.digia.suomi112,åååååå ppåååå,neutral,åååååå ppåååå
42,com.gamemaker5.idlemafia,Hyvä peli tähän asti,neutral,hyvä peli tähän asti
62666,com.fluffyfairygames.idleminertycoon,4/5 peli iha sairaa hyvä jää koukkuu.,neutral,4 5 peli iha sairaa hyvä jää koukkuu 
28014,fi.nordea.mobilebank,nopea ja helppo sekä aina mukana. Turvallinen ja toivottavasti myös jatkossa.,neutral,nopea ja helppo sekä aina mukana turvallinen ja toivottavasti myös jatkossa 
144347,com.swampsend.maastokartat,Yksinkertainen ja helppo käyttää. Saa nopeasti haluamansa tiedon.,neutral,yksinkertainen ja helppo käyttää saa nopeasti haluamansa tiedon 
115865,com.spotify.music,Ihan jees. Vie paljon tilaa kylläkin! T. MinäMeikäläinen,neutral,ihan jees vie paljon tilaa kylläkin minämeikäläinen
119579,com.spotify.music,Very nice,neutral,very nice
130797,com.spotify.music,premium ärsyttää,neutral,premium ärsyttää
22601,com.nordea.mobiletoken,Hyvin pelittää 😀 .,neutral,hyvin pelittää 
83896,com.codigames.market.idle.tycoon,yks tähti pois koska kassat hitait.,neutral,yks tähti pois koska kassat hitait 
98894,fi.mtvkatsomo,Latasin vaan siksi että voin kattoo sitä satulaa,neutral,latasin vaan siksi että voin kattoo sitä satulaa
77923,fi.danskebank.mobilepay,Todella nopea ja helppo!,neutral,todella nopea ja helppo 
29205,fi.nordea.mobilebank,"Hyvin pelittää, verkkopalkan saaminen sovellukseen oli tosi hyvä",neutral,hyvin pelittää verkkopalkan saaminen sovellukseen oli tosi hyvä
35179,fi.nordea.mobilebank,Olen tyytyväinen vaivattomuudesta hoitaa pankkiasioita,neutral,olen tyytyväinen vaivattomuudesta hoitaa pankkiasioita
115487,com.spotify.music,Hyvää musaa,neutral,hyvää musaa
119445,com.spotify.music,Oof,neutral,oof
118039,com.spotify.music,Huva,neutral,huva
28446,fi.nordea.mobilebank,Selkeä ja hyvä sovellus! Nyt uutena tulleet verkkopalkat paransivat käyttöä vielä entisestään.,neutral,selkeä ja hyvä sovellus nyt uutena tulleet verkkopalkat paransivat käyttöä vielä entisestään 
132105,com.spotify.music,Helppo löytää biisejä,neutral,helppo löytää biisejä
147279,com.swampsend.maastokartat,Hyvä laatu. Sijainti tieto heittää kun on syrjemmässä.,neutral,hyvä laatu sijainti tieto heittää kun on syrjemmässä 
102889,fi.hs.android,Toimii suhteellisen hyvin. Käyttöliittymä hyvä. Latauksessa offline-käyttöä varten joskus vähän tökkimistä,neutral,toimii suhteellisen hyvin käyttöliittymä hyvä latauksessa offline käyttöä varten joskus vähän tökkimistä
73812,fi.spankki,Huonosti toimii tällä hetkellä,neutral,huonosti toimii tällä hetkellä
44758,com.radiosonline.radiofmsuomi,Ok,neutral,ok
29463,fi.nordea.mobilebank,"Joustava, yksinkertainen. Hyvä.",neutral,joustava yksinkertainen hyvä 
8423,com.yle.webtv,Tää on mun mielest kätevä,neutral,tää on mun mielest kätevä
104975,com.nordnet,Vielä kun saisi nopean rahansiirron tähän...,neutral,vielä kun saisi nopean rahansiirron tähän 
107907,air.fi.yle.pikkukakkonen,Enää Nakkirakki puuttuu! 🤩,neutral,enää nakkirakki puuttuu 
127059,com.spotify.music,Tää on aivan mahtava mut yks tähti pois koska mainokset,neutral,tää on aivan mahtava mut yks tähti pois koska mainokset
134833,com.spotify.music,Tää on niin hyvä,neutral,tää on niin hyvä
101896,fi.hs.android,"Kaatuilee edelleen ajoittain, vaikka puhelinkin on vaihtunut välillä. Suorituskykyä ja muistia on varmasti tarpeeksi. Uudessa versiossa uutiskuvia ja -grafiikoita ei pysty zoomaamaan, mikä välillä haittaa käyttöä. Välillä lisäksi animoidut mainokset hidastavat sovelluksen toimintaa. Ns. ""kuutiomainokset"" ovat turhia, koska niitä ei pysty pyörittämään. Lukuhistoria puuttuu edelleen, mikä on kiusallista kun kaatumisen jälkeen ei enää löydä kesken jäänyttä artikkelia.",neutral,kaatuilee edelleen ajoittain vaikka puhelinkin on vaihtunut välillä suorituskykyä ja muistia on varmasti tarpeeksi uudessa versiossa uutiskuvia ja grafiikoita ei pysty zoomaamaan mikä välillä haittaa käyttöä välillä lisäksi animoidut mainokset hidastavat sovelluksen toimintaa ns kuutiomainokset ovat turhia koska niitä ei pysty pyörittämään lukuhistoria puuttuu edelleen mikä on kiusallista kun kaatumisen jälkeen ei enää löydä kesken jäänyttä artikkelia 
16496,com.waze,Hyvä gps,neutral,hyvä gps
38022,fi.nordea.mobilebank,Kaipaisin tililtä haku toimintoa. Että voisi nimellä tai tilinumerolla tms etsiä tiettyä tilitapahtumaa. Muutoin pätevä verkkopankki sovellus jokapäiväisien pankkiasioiden hoitoon.,neutral,kaipaisin tililtä haku toimintoa että voisi nimellä tai tilinumerolla tms etsiä tiettyä tilitapahtumaa muutoin pätevä verkkopankki sovellus jokapäiväisien pankkiasioiden hoitoon 
109344,com.tripadvisor.tripadvisor,Paljon apua matkailijalle. Hyviä hotelleja ja ruokapaikkoja löytynyt tämän sovelluksen avulla.,neutral,paljon apua matkailijalle hyviä hotelleja ja ruokapaikkoja löytynyt tämän sovelluksen avulla 
125119,com.spotify.music,Skippauksii enemmän,neutral,skippauksii enemmän
124150,com.spotify.music,Muuten hyvä mutta samaan hintaan  voisi saada ladattua soittoääneksi biisin.,neutral,muuten hyvä mutta samaan hintaan voisi saada ladattua soittoääneksi biisin 
103155,fi.hs.android,"Erittäin selkeä, mutta todella hidas lataamaan uutisia vaikka olen nopeassa Wi-Fi-verkossa. Widget on hyvä ja selkeä.",neutral,erittäin selkeä mutta todella hidas lataamaan uutisia vaikka olen nopeassa wi fi verkossa widget on hyvä ja selkeä 
38350,fi.nordea.mobilebank,jees,neutral,jees
56968,com.trtf.blue,It'd be great to have a possibility to make the font on the mail list even smaller.,neutral,it be great to have possibility to make the font on the mail list even smaller 
76723,fi.spankki,"Helppo kun näkee bonukset heti kun sovelluksen aukasee, kätevää myös ettei ekan kirjautumisen jälkeen tarvitse avainlukua, pysyy saldo vauhdissa mukana.",neutral,helppo kun näkee bonukset heti kun sovelluksen aukasee kätevää myös ettei ekan kirjautumisen jälkeen tarvitse avainlukua pysyy saldo vauhdissa mukana 
68656,com.yle.lastenareena,"Hyvää sisältöä, mutta Chromecast -tukea toivoisin. Yle Areena -sovelluksessa se jo on, joten miksei myös tähän?",neutral,hyvää sisältöä mutta chromecast tukea toivoisin yle areena sovelluksessa se jo on joten miksei myös tähän 
10625,com.yle.webtv,Kannattaa ladata saa ilmatteeks katottuu puhelimellaki ohjelmii,neutral,kannattaa ladata saa ilmatteeks katottuu puhelimellaki ohjelmii
31403,fi.nordea.mobilebank,Hyvä ja helppo,neutral,hyvä ja helppo
122090,com.spotify.music,Helppokäyttöinen ja nopea,neutral,helppokäyttöinen ja nopea
92052,fi.hsl.app,Jos tietää mihin on menossa niin on helppoa hakea reitti sekä aikataulu. Ja toimii mielestäni ihan hyvin ainakin joka kerta kun olen itse hakenut.,neutral,jos tietää mihin on menossa niin on helppoa hakea reitti sekä aikataulu ja toimii mielestäni ihan hyvin ainakin joka kerta kun olen itse hakenut 
119876,com.spotify.music,"Uusimman päivityksen jälkeen lakkas toimimasta Huawei p9 plus:ssa. On 
uudelleen asennettu ja ei anna enää kirjautua sisään FB linkillä. Ennen 
sovelluksen uudelleen asentamista ei voinut tehdä mitään koko 
sovelluksessa. Korjatkaa kiitos",neutral,uusimman päivityksen jälkeen lakkas toimimasta huawei p9 plus ssa on uudelleen asennettu ja ei anna enää kirjautua sisään fb linkillä ennen sovelluksen uudelleen asentamista ei voinut tehdä mitään koko sovelluksessa korjatkaa kiitos
137362,com.spotify.music,Tykkään koska musiikki on lähellä sydäntä ja kavereiden kanssa on kiva viettää aikaa ja kuunnella musiikkia samalla:D,neutral,tykkään koska musiikki on lähellä sydäntä ja kavereiden kanssa on kiva viettää aikaa ja kuunnella musiikkia samalla d
140997,com.spotify.music,Kuha kokeilin,neutral,kuha kokeilin
55047,fi.itella.posti.android,Saapumisarvio on aika epämääräinen. Muuten hyvä.,neutral,saapumisarvio on aika epämääräinen muuten hyvä 
70739,com.myklarnamobile,Toimii nyt hyvin,neutral,toimii nyt hyvin
106033,fi.yle.uutisvahti,"Edelleenkin toivoisin kunnollista suodatusta pelkän oman listan sijaan, jottei vahingossakaan tarvitsisi nähdä tosi-TV- tai Formula-1-”uutisia”.",neutral,edelleenkin toivoisin kunnollista suodatusta pelkän oman listan sijaan jottei vahingossakaan tarvitsisi nähdä tosi tv tai formula 1 uutisia 
24521,com.nordea.mobiletoken,Toiminu tähän asti hyvin,neutral,toiminu tähän asti hyvin
9476,com.yle.webtv,Mut ku kattoo joskus kuva pysähtyy ja ääni kuuluu nii sit pitää avaa udeelleen ja oottaa et aukee,neutral,mut ku kattoo joskus kuva pysähtyy ja ääni kuuluu nii sit pitää avaa udeelleen ja oottaa et aukee
146470,com.swampsend.maastokartat,Kartassa voisi olla arvio etäisyyksistä ja välimatkoista,neutral,kartassa voisi olla arvio etäisyyksistä ja välimatkoista
17179,com.nordea.mobiletoken,"Helppo käyttää, toimii hyvin mutta voisi sopia myöskin Windows laitteisiin",neutral,helppo käyttää toimii hyvin mutta voisi sopia myöskin windows laitteisiin
106294,fi.yle.uutisvahti,näkee mitä nhllassa tapahtuu ja muutakin urheilua suosittelen ladata,neutral,näkee mitä nhllassa tapahtuu ja muutakin urheilua suosittelen ladata
102938,fi.hs.android,Hyvin toimiva selkeä softa. Videot ovat vain todella kankeita. Kaatuvat usein.,neutral,hyvin toimiva selkeä softa videot ovat vain todella kankeita kaatuvat usein 
44089,fi.nordea.mobilebank,Näkee kätevästi saldon ja eikä tartte muistaa käytäjä tunnusta eikä niitä salasanoja koko ajan aina katsoa uudestaa,neutral,näkee kätevästi saldon ja eikä tartte muistaa käytäjä tunnusta eikä niitä salasanoja koko ajan aina katsoa uudestaa
143299,com.swampsend.maastokartat,hyvä kun toimii Norjassa ja muutenkin,neutral,hyvä kun toimii norjassa ja muutenkin
73877,fi.spankki,Hyvin toimi,neutral,hyvin toimi
65378,com.fluffyfairygames.idleminertycoon,Kiva ajanvietto peli.,neutral,kiva ajanvietto peli 
38839,fi.nordea.mobilebank,menettelee,neutral,menettelee
32465,fi.nordea.mobilebank,Hyvä sovellus varsinkin nyt ku saivat verkkopalkan myös sovellukseen.,neutral,hyvä sovellus varsinkin nyt ku saivat verkkopalkan myös sovellukseen 
37130,fi.nordea.mobilebank,"Helppo, nopea, aina mukana",neutral,helppo nopea aina mukana
81087,fi.iltasanomat,"Selkee ja asiat lyhyemmin. Vähemmän jaarittelua samasta aiheesta muiden vastaavien lehtien kanssa.. lyhyestä virsi kaunis...,vai miten se meni..",neutral,selkee ja asiat lyhyemmin vähemmän jaarittelua samasta aiheesta muiden vastaavien lehtien kanssa lyhyestä virsi kaunis vai miten se meni 
5823,com.yle.webtv,Parasta on kun on mahdollisuus katsella vanhoja sarjoja mm.kotikatu elämän suola h ja Rintamäkeläiset. Saisivat vaan kauemmin pysyä areenassa. Toivoisin Peyton Place ja Naapurilähiötä sekä Pieni talo preeialla mahdollisuutta areenan kautta. Kiitos 🤗,neutral,parasta on kun on mahdollisuus katsella vanhoja sarjoja mm kotikatu elämän suola ja rintamäkeläiset saisivat vaan kauemmin pysyä areenassa toivoisin peyton place ja naapurilähiötä sekä pieni talo preeialla mahdollisuutta areenan kautta kiitos 
103541,fi.nordea.mep.p2p,Kaikkien Nordean appien nimi pitäisi alkaa sanalla Nordea.,neutral,kaikkien nordean appien nimi pitäisi alkaa sanalla nordea 
146688,com.swampsend.maastokartat,Kiinteistörajat kun vielä sais niin oispa huippuhyvä!!,neutral,kiinteistörajat kun vielä sais niin oispa huippuhyvä 
93244,fi.mtvkatsomo,Tämä on hyvä sovelletus,neutral,tämä on hyvä sovelletus
94098,fi.mtvkatsomo,iha jees,neutral,iha jees
107492,air.fi.yle.pikkukakkonen,Yks tähti jäi pois koska hertanmailmaA ei ollut enää. PALAUTTAKAA HERTAN MAAILMA!,neutral,yks tähti jäi pois koska hertanmailmaa ei ollut enää palauttakaa hertan maailma 
128751,com.spotify.music,Iha hyvä mut tää koko ajan jankuttaa tost premiumist,neutral,iha hyvä mut tää koko ajan jankuttaa tost premiumist
100912,fi.hs.android,Uusia ominaisuuksia on todella paljon. Hyvä helppo sovellus..,neutral,uusia ominaisuuksia on todella paljon hyvä helppo sovellus 
25350,com.nordea.mobiletoken,Tekee tehtävänsä,neutral,tekee tehtävänsä
42068,fi.nordea.mobilebank,Normaali nettipankki on parempi. Toisaalta tämä on paremmin mukana. Ja toimii kaikki perusasiat,neutral,normaali nettipankki on parempi toisaalta tämä on paremmin mukana ja toimii kaikki perusasiat
147044,com.swampsend.maastokartat,"Toimii erittäin hyvin,vielä täytyy reenata että saa kaiken hyödyn irti.",neutral,toimii erittäin hyvin vielä täytyy reenata että saa kaiken hyödyn irti 
53827,fi.itella.posti.android,"Parantunut jatkuvasti. Toivottavasti tämä suunta jatkuu, eikä heikennyksiä tule henkilövähennysten takia. Ärsyttää nuo maksut, jotka huutaa että ovat maksamatta vaikka ne on maksettu.",neutral,parantunut jatkuvasti toivottavasti tämä suunta jatkuu eikä heikennyksiä tule henkilövähennysten takia ärsyttää nuo maksut jotka huutaa että ovat maksamatta vaikka ne on maksettu 
88319,fi.op.android.lompsa,Toimii todella hyvin kirjanpitona lapsiperheen arjessa.,neutral,toimii todella hyvin kirjanpitona lapsiperheen arjessa 
135477,com.spotify.music,Mullon joku juttu et tähä ei tuu mainoksii eikä mitää eikä maksa👍 muute hyvä muttei löydä kaikkii biisei☺🎶🎵,neutral,mullon joku juttu et tähä ei tuu mainoksii eikä mitää eikä maksa muute hyvä muttei löydä kaikkii biisei 
55275,fi.itella.posti.android,"Tosi kätevä ja hyvin toimiva sovellus. Lähetyksen uudelleenohjauksen jo ennen paketin saapumista ja valtakirjan anto toiselle kun vielä lisätään ominaisuuksiin, niin sitten en enää keksi paljon parannettavaa.",neutral,tosi kätevä ja hyvin toimiva sovellus lähetyksen uudelleenohjauksen jo ennen paketin saapumista ja valtakirjan anto toiselle kun vielä lisätään ominaisuuksiin niin sitten en enää keksi paljon parannettavaa 
143542,com.swampsend.maastokartat,Hyvin toimii Naantalissa,neutral,hyvin toimii naantalissa
135509,com.spotify.music,Ihan hyvä mut täs ei oo kaikkii kappaleita.pelkästään kuuluisat kappaleet,neutral,ihan hyvä mut täs ei oo kaikkii kappaleita pelkästään kuuluisat kappaleet
139943,com.spotify.music,No Ihan hyvä,neutral,no ihan hyvä
60742,fi.iltalehti.iltalehti,Lyhyesti sanottuna Hyvä,neutral,lyhyesti sanottuna hyvä
4862,com.yle.webtv,Erityisen laadukas ja viihdyttävä sisältö!,neutral,erityisen laadukas ja viihdyttävä sisältö 
17942,com.nordea.mobiletoken,Sujuvaa ja nopeaa.,neutral,sujuvaa ja nopeaa 
73901,fi.spankki,Helppokäyttöinen,neutral,helppokäyttöinen
23171,com.nordea.mobiletoken,Vaatii hieman totuttelua mutta sen jälkeen erinomaisesti toimiva.  Sama laite esim.  padi palvelee perheen montaa eri käyttäjää joilla oma käyttäjätunnus pankissa ja omat tunnistautumistarpeet vaikkapa kanta.fi :iin. Kyllä tunnuslukutaulukot ovat historiaa.,neutral,vaatii hieman totuttelua mutta sen jälkeen erinomaisesti toimiva sama laite esim padi palvelee perheen montaa eri käyttäjää joilla oma käyttäjätunnus pankissa ja omat tunnistautumistarpeet vaikkapa kanta fi iin kyllä tunnuslukutaulukot ovat historiaa 
